"jenkins,skill"
"automation,skill"
"prod,skill"
"web,skill"
"engineer,skill"
"svn,skill"
",skill"
"web,skill"
"jdk1.6,skill"
"engineer,skill"
"web,skill"
"java,skill"
"chennai,experience"
"tamil,experience"
"application,skill"
"server,skill"
"involved,skill"
"no,experience"
"stage,experience"
"and,education"
"external,education"
"stage,education"
"configuration,education"
"engineer,skill"
"annamacharya,skill"
"institute,skill"
"of,skill"
"technology,skill"
"aws,skill"
"chef,skill"
"git,skill"
"svn,skill"
"maven,skill"
"devops,skill"
"jenkins,skill"
"docker,experience"
"weblogic,experience"
"aws,experience"
"c,experience"
"chef,experience"
"consultant,experience"
"principal,experience"
"consultant,education"
"principal,education"
"consultant,education"
"principal,education"
"consultant,education"
"b.e,education"
"visvesvaraya,education"
"technological,education"
"university,education"
"bachelor,education"
"of,education"
"engineering,education"
"in,education"
"engineering,education"
"dayanand,education"
"sagar,education"
"college,education"
"of,skill"
"engineering,skill"
"visvesvaraya,skill"
"technological,skill"
"university,skill"
"extension,skill"
"plsql,skill"
"bi,skill"
"publisher,skill"
"reports,skill"
"oracle,skill"
"reports,skill"
"ap,skill"
"hrms,skill"
"gl,skill"
"conversion,skill"
"oracle,skill"
"apps,skill"
"technical,skill"
"interface,skill"
"ar,skill"
"toad,skill"
"olfm,skill"
"sql,skill"
"fa,skill"
"additional,skill"
"information,skill"
"software,skill"
"skill:,skill"
"erp-oracle,skill"
"applications,skill"
"11i,skill"
"r12,skill"
"accounts,skill"
"receivable,skill"
"accounts,skill"
"payable,skill"
"fixed,skill"
"assets,skill"
"general,skill"
"ledger,skill"
"oracle,skill"
"lease,skill"
"and,skill"
"finance,skill"
"management,skill"
"purchasing,skill"
"and,skill"
"hrms,skill"
"employee,skill"
"assignment,skill"
"contacts,skill"
"pay,skill"
"methods,skill"
"job,skill"
"and,skill"
"location,skill"
"rdbms,skill"
"oracle,skill"
"[…],skill"
"languages,skill"
"c++,skill"
"tools,skill"
"toad,skill"
"sql,skill"
"developer,skill"
"kintana,skill"
"report,skill"
"builder,skill"
"6i/10g,skill"
"discoverer,skill"
"admin/desktop/plus/,experience"
"viewer,experience"
"and,experience"
"bi,experience"
"publisher,experience"
"officer-hr,experience"
"&,experience"
"administration,experience"
"in,experience"
"h.&,experience"
"r,experience"
"johnson,experience"
"india,experience"
"officer-hr,experience"
"&,experience"
"administration,experience"
"in,experience"
"h.&,experience"
"r,experience"
"johnson,experience"
"india,experience"
"officer-hr,experience"
"&,experience"
"administration,experience"
"in,skill"
"h.&,skill"
"r,skill"
"johnson,skill"
"india,skill"
"hr,skill"
"10+,skill"
"years,skill"
"sap,skill"
"10+,skill"
"years,skill"
"appraisal,skill"
"less,skill"
"than,skill"
"1,skill"
"year,skill"
"buying/procurement,skill"
"less,skill"
"than,skill"
"1,skill"
"year,skill"
"database,skill"
"less,skill"
"than,skill"
"1,skill"
"year,skill"
"front,skill"
"end,skill"
"tool,skill"
"languages,skill"
"sap,skill"
"technologies,skill"
"hr,skill"
"and,skill"
"administration,skill"
"functional,skill"
"module,skill"
"database,skill"
"foxpro,skill"
"6.22,skill"
"concepts,skill"
"oop's,skill"
"networking,skill"
"dbms,skill"
"operating,skill"
"system,skill"
"operating,skill"
"system,skill"
"ms-dos,skill"
"[…],skill"
"&,skill"
"ms,skill"
"office,education"
"2007,education"
"2008,education"
"&,education"
"2010,education"
"mcl,education"
"in,education"
"computer,education"
"application,education"
"ignou,education"
"bachelor's,education"
"in,education"
"science,education"
"in,education"
"computer,education"
"networking,education"
"karnataka,education"
"state,education"
"university,education"
"computer,education"
"networking,education"
"aptech,education"
"institute,education"
"of,education"
"technology,skill"
"aptech,skill"
"institute,skill"
"of,skill"
"technology,skill"
"firewall,skill"
"1,skill"
"year,skill"
"html,skill"
"1,skill"
"year,skill"
"microsoft,skill"
"windows,skill"
"1,skill"
"year,skill"
"router,skill"
"1,skill"
"year,skill"
"security,skill"
"1,skill"
"year,skill"
"a,skill"
"computer,skill"
"expert,skill"
"with,skill"
"hardware,skill"
"and,skill"
"software,skill"
"grab,skill"
"✓,skill"
"administration,skill"
"and,skill"
"back-end,skill"
"handling,skill"
"technical,skill"
"on,skill"
"overall,skill"
"basis,skill"
"of,skill"
"the,skill"
"branch,skill"
"✓,skill"
"convincing,skill"
"people,skill"
"tactfully,skill"
"so,skill"
"as,skill"
"to,skill"
"make,skill"
"the,skill"
"company,skill"
"an,skill"
"option,skill"
"for,skill"
"the,skill"
"user,skill"
"✓,skill"
"advanced,skill"
"ms,skill"
"office,skill"
"word,skill"
"powerpoint,skill"
"excel,skill"
"etc,skill"
"✓,skill"
"adobe,skill"
"photoshop,skill"
"reader,skill"
"x,skill"
"acrobat,skill"
"corel,skill"
"draw,skill"
"micromedia,skill"
"flash,skill"
"etc,skill"
"✓,skill"
"java,skill"
"netbeans,skill"
"sql,skill"
"html,skill"
"cmd,skill"
"prompt,skill"
"etc,skill"
"✓,skill"
"familiar,skill"
"with,skill"
"all,skill"
"sorts,skill"
"of,skill"
"window,skill"
"sets,skill"
"and,skill"
"web,skill"
"browsers,skill"
"✓,skill"
"all,skill"
"kinds,skill"
"of,skill"
"utility,skill"
"softwares,skill"
"and,skill"
"hardware,skill"
"options,skill"
"to,skill"
"increase,skill"
"efficiency,skill"
"and,skill"
"effectiveness,skill"
"in,skill"
"working,skill"
"✓,skill"
"complete,skill"
"knowledge,skill"
"of,skill"
"microsoft,skill"
"exchange,skill"
"server,skill"
"2012,skill"
"✓,skill"
"can,skill"
"develop,skill"
"websites,skill"
"based,skill"
"on,skill"
"html,skill"
"php,skill"
"etc,skill"
"✓,skill"
"basic,skill"
"knowledge,skill"
"of,skill"
"android,skill"
"and,skill"
"mac,skill"
"applications,skill"
"✓,skill"
"complete,skill"
"knowledge,skill"
"of,skill"
"server,skill"
"and,skill"
"client,skill"
"based,skill"
"environment,skill"
"✓,skill"
"basic,skill"
"knowledge,experience"
"of,experience"
"microsoft,experience"
"windows,experience"
"firewall,experience"
"associate,experience"
"software,education"
"engineer,education"
"associate,education"
"software,education"
"engineer,education"
"b.e,education"
"in,skill"
"enc,skill"
"north,skill"
"maharashtra,skill"
"university,skill"
"c++,skill"
"databases,skill"
"eclipse,skill"
"essbase,skill"
"hyperion,skill"
"python,skill"
"java,skill"
"java,skill"
"c,skill"
"c++,skill"
"python,skill"
"batch,skill"
"databases:,skill"
"oracle,skill"
"mysql,skill"
"eclipse,experience"
"pycharm,experience"
"windows,experience"
"and,experience"
"linux,experience"
"software,experience"
"engineer,education"
"software,education"
"engineer,education"
"software,education"
"engineer,education"
"bachelor,education"
"of,education"
"science,education"
"vaughn,education"
"college,skill"
"of,skill"
"aeronautics,skill"
"and,skill"
"technology,skill"
"aws,skill"
"3,skill"
"years,skill"
"tomcat,skill"
"ansible,skill"
"git,skill"
"lamp,skill"
"docker,skill"
"jenkins,skill"
"maven,skill"
"jira,skill"
"cloud,skill"
"technologies:,skill"
"aws,skill"
"operating,skill"
"systems:,skill"
"linux,skill"
"windows,skill"
"version,skill"
"control,skill"
"systems:,skill"
"git,skill"
"automated,skill"
"build,skill"
"tools:,skill"
"maven,skill"
"continuous,skill"
"integration:,skill"
"jenkins,skill"
"scripting,skill"
"languages:,skill"
"shell,skill"
"scripting,skill"
"configuration,skill"
"management:,experience"
"ansible,experience"
"container,experience"
"service:,experience"
"docker,experience"
"senior,experience"
"associate,experience"
"consultant,experience"
"ce,experience"
"senior,experience"
"associate,experience"
"consul,skill"
"t,skill"
"graphy,skill"
"associate,skill"
"con,skill"
"april,skill"
"2014,skill"
"skill,skill"
"adobe,skill"
"photoshop,skill"
"less,skill"
"than,skill"
"1,skill"
"year,skill"
"ads,skill"
"less,skill"
"than,skill"
"1,skill"
"year,skill"
"bi,skill"
"1,skill"
"year,skill"
"business,skill"
"intelligence,skill"
"1,skill"
"year,skill"
"ms,skill"
"excel,skill"
"2,skill"
"years,skill"
"presales,skill"
"1,skill"
"year,skill"
"tableau,skill"
"1,skill"
"year,skill"
"pega,skill"
"marketing,skill"
"and,skill"
"bpm,skill"
"less,skill"
"than,skill"
"1,skill"
"year,skill"
"ms,skill"
"word,skill"
"2,skill"
"years,skill"
"ms,skill"
"powerpoint,skill"
"2,skill"
"years,skill"
"ms,skill"
"sharepoint,skill"
"2,skill"
"years,skill"
"spss,skill"
"less,skill"
"than,skill"
"1,skill"
"year,skill"
"ibm,skill"
"maximo,skill"
"less,skill"
"than,skill"
"1,skill"
"year,skill"
"marketing,skill"
"strategy,skill"
"2,skill"
"years,skill"
"business,skill"
"analysis,skill"
"2,skill"
"years,skill"
"communication,skill"
"and,skill"
"soft,skill"
"skill,skill"
"2,skill"
"years,skill"
"project,skill"
"management,skill"
"2,skill"
"years,skill"
"project,skill"
"planning,skill"
"2,skill"
"years,skill"
"team,skill"
"tional,skill"
"information,skill"
"soft,skill"
"skill,skill"
"communicator,skill"
"innovator,skill"
"team,skill"
"player,skill"
"analytical,skill"
"collaborator,skill"
"intuitive,skill"
"technical,skill"
"skill,skill"
"•,skill"
"google,skill"
"adwords,skill"
"google,skill"
"analytics,skill"
"inbound,skill"
"marketing,skill"
"seo,skill"
"on-page,skill"
"and,skill"
"off-,skill"
"page,skill"
"sem,skill"
"facebook,skill"
"ads,skill"
"and,skill"
"social,skill"
"•project,skill"
"management,skill"
"ms,skill"
"project,skill"
"professional,skill"
"media,skill"
"campaigns,skill"
"content,skill"
"bucketing,skill"
"•,skill"
"tableau,skill"
"microsoft,skill"
"power,skill"
"bi,skill"
"spss,skill"
"•,skill"
"ms,skill"
"office,skill"
"suite,skill"
"advanced,skill"
"excel,skill"
"ms,skill"
"sharepoint,experience"
"visio,experience"
"adobe,experience"
"photoshop,experience"
"pe,experience"
"software,experience"
"development,experience"
"director,experience"
"-,experience"
"software,experience"
"development,experience"
"director,experience"
"senior,experience"
"development,experience"
"manager,experience"
"senior,experience"
"development,experience"
"manager,experience"
"principal,skill"
"applications,skill"
"developer,skill"
"project,skill"
"lead,skill"
"relational,skill"
"data,skill"
"modeling,skill"
"object,skill"
"oriented,skill"
"modeling,skill"
"&,skill"
"design,skill"
"uml,skill"
"soap,skill"
"sql,skill"
"pl/sql,skill"
"html,skill"
"xml,skill"
"java,skill"
"jdk,skill"
"j2ee,skill"
"oracle,skill"
"adf,skill"
"oracle,education"
"jdeveloper,education"
"unix,education"
"windows,education"
"linux,education"
"m.s,education"
"in,education"
"computer,education"
"engineering,education"
"texas,education"
"a&m,education"
"university,education"
"-,education"
"kingsville,education"
"tx,education"
"b.s,education"
"in,education"
"electronics,education"
"&,experience"
"communications,experience"
"engineering,experience"
"nagarjuna,experience"
"university,experience"
"ces,experience"
"associate,education"
"consultant,education"
"ces,education"
"associate,education"
"consultant,education"
"mca,education"
"in,education"
"computer,education"
"application,education"
"dayananda,education"
"sagar,education"
"college,education"
"of,education"
"engineering,education"
"bachelor,education"
"of,education"
"science,education"
"in,skill"
"electronics,skill"
"govt,skill"
"science,skill"
"college,skill"
"lead,skill"
"genearation,skill"
"customer,skill"
"handling,skill"
"cold,skill"
"calling,skill"
"negotiation,skill"
"upselling,skill"
"it,skill"
"sales,skill"
"outbound,skill"
"calling,skill"
"technical,skill"
"support,skill"
"sales,skill"
"forcasting,skill"
"software,skill"
"sale,skill"
"product,skill"
"demonstration,skill"
"cross,skill"
"selling,skill"
"inside,skill"
"sales,skill"
"technical,skill"
"sales,skill"
"ms,skill"
"office,experience"
"software,experience"
"integration,education"
"network,education"
"management,education"
"software,education"
"engineer,education"
"bsc,education"
"in,education"
"computer,education"
"science,education"
"vasundhara,education"
"womens,education"
"jr.college,skill"
"pragathi,skill"
"high,skill"
"school,skill"
"2010,skill"
"black,skill"
"box,skill"
"black,skill"
"box,skill"
"database,skill"
"java,skill"
"logging,skill"
"sql,skill"
"nagious,skill"
"splunk,skill"
"manual,skill"
"testing,skill"
"sdlc&stlc,skill"
"java,experience"
"database,experience"
"sql,experience"
"black,experience"
"box,experience"
"functional,education"
"consultant,education"
"/,education"
"wm,education"
"lead,education"
"master,education"
"of,education"
"engineering,education"
"in,education"
"communication,education"
"anna,education"
"university,education"
"2005,education"
"2007,education"
"bachelor,education"
"of,education"
"technology,education"
"2001,skill"
"to,skill"
"2005,skill"
"additional,skill"
"information,skill"
"professional,skill"
"competencies,skill"
"business,skill"
"/it,skill"
"consulting,skill"
"configuration/,skill"
"support,skill"
"requirements/,skill"
"blue,skill"
"print,skill"
"/gap,skill"
"analysis,skill"
"coding/debugging,skill"
"change,skill"
"management,skill"
"functional/,skill"
"technical,skill"
"spec,skill"
"design,skill"
"•,skill"
"sap,skill"
"knowledge:,skill"
"sap,skill"
"ewm,skill"
"sap,skill"
"wm,skill"
"sap,skill"
"sd,skill"
"sap,skill"
"mm,skill"
"sap,skill"
"afs,skill"
"sap,skill"
"pp,skill"
"sap,skill"
"xi,skill"
"•,skill"
"computing,skill"
"languages:,skill"
"sql,skill"
"ms-office,experience"
"open,experience"
"office,experience"
"html,experience"
"php,education"
"working,skill"
"as,education"
"escalation,education"
"engineer,education"
"b.e,skill"
"scom,skill"
"b.e,skill"
"pune,skill"
"university,skill"
"operations,skill"
"manager,skill"
"scom,skill"
"operations,experience"
"manager,experience"
"orchestrator,experience"
"scsm,education"
"scom,education"
